time_s,biomass_gDW,glc__D_e,o2_e,nh4_e,pi_e,h_e,h2o_e,co2_e,ac_e,acald_e,akg_e,etoh_e,for_e,fru_e,fum_e,gln__L_e,glu__L_e,lac__D_e,mal__L_e,pyr_e,succ_e
112.0,2.0287715059605644,10.466038139925526,0.063,18.526721415960022,64.1964718260146,2.2826323402339708,55500.0,0.07566345914863329,0.7572826773364371,0.0,0.0,0.0,0.9062392210544765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,2.02924501163007,10.454820776463878,0.063,18.523748433813022,64.1944661207945,2.322955788308184,55500.0,0.07700182254440634,0.7706600231827292,0.0,0.0,0.0,0.9222481860558679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,2.0297175282811617,10.443600852160351,0.063,18.52077476792844,64.19245995429479,2.363288395288586,55500.0,0.07834055217281803,0.7840403881853824,0.0,0.0,0.0,0.9382607754432605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,2.0301890600082007,10.432378372645536,0.063,18.517800419784333,64.19045332751264,2.4036301408025547,55500.0,0.07967964753403291,0.7974237655310191,0.0,0.0,0.0,0.9542769810949363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,2.030659610880227,10.421153343527843,0.063,18.51482539085283,64.18844624144121,2.4439810045568198,55500.0,0.08101910813134895,0.8108101484324323,0.0,0.0,0.0,0.9702967949205865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.0,2.031129184941167,10.409925770393647,0.063,18.51184968260019,64.1864386970697,2.484340966336949,55500.0,0.08235893347118335,0.824199530128413,0.0,0.0,0.0,0.9863202088611063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124.0,2.03159778621004,10.398695658807426,0.063,18.50887329648682,64.18443069538337,2.5247100060068375,55500.0,0.08369912306305834,0.8375919038835806,0.0,0.0,0.0,1.0023472148883916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126.0,2.0320654186811615,10.387463014311908,0.063,18.505896233967324,64.18242223736355,2.5650881035082,55500.0,0.08503967641958723,0.8509872629882139,0.0,0.0,0.0,1.0183778050051382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.0,2.0325320863243452,10.376227842428202,0.063,18.502918496490537,64.1804133239877,2.60547523886007,55500.0,0.08638059305646067,0.8643856007580834,0.0,0.0,0.0,1.0344119712446405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.0,2.032997793085101,10.36499014865594,0.063,18.499940085499556,64.17840395622939,2.6458713921583,55500.0,0.08772187249243288,0.8777869105342846,0.0,0.0,0.0,1.0504497056705937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.0,2.033462542884835,10.353749938473415,0.063,18.496961002431785,64.17639413505836,2.6862765435750675,55500.0,0.0890635142493081,0.8911911856830737,0.0,0.0,0.0,1.066491000376897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134.0,2.033926339621043,10.342507217337717,0.063,18.493981248718963,64.17438386144052,2.7266906733583824,55500.0,0.09040551785192728,0.9045984195957033,0.0,0.0,0.0,1.0825358474874576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.0,2.0343891871675055,10.331261990684865,0.063,18.491000825787204,64.172373136338,2.7671137618316024,55500.0,0.09174788282815477,0.9180086056882603,0.0,0.0,0.0,1.0985842391559968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.0,2.0348510893744787,10.320014263929945,0.063,18.488019735057033,64.17036196070913,2.807545789392948,55500.0,0.09309060870886518,0.9314217374015041,0.0,0.0,0.0,1.1146361675658585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
